certificate_id,film_name,cut_no,description,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs
100010842200011859,GAALI SAMPATH,2,Partly deleted The Song (Fifee Fifee) (TCR 00:15:17 to 00:16:37),80.0,0.0,0.0,80.0
100010842200011859,GAALI SAMPATH,3,Partly deleted The Song (Papa O Papa) (TCR 00:48:19 to 00:50:44),145.0,0.0,0.0,145.0
100010842200011859,GAALI SAMPATH,4,Partly deleted The Song (Ekkadani Vethakanu) (TCR 01:24:33 to 01:24:43),10.0,0.0,0.0,10.0
100010842200011859,GAALI SAMPATH,5,Deleted End Title (TCR 01:52:50 to 01:54:00),70.0,0.0,0.0,70.0
100010842200012001,BAA AMAARI BIG BOSS,1,Muted dialogue Te Ram ane Seeta par musibat aave ravan to muvo jalsa j kare ..........aa badhee vahiyat vato chhe at TCR 56.34,0.0,0.0,0.0,0.0
100010842200012001,BAA AMAARI BIG BOSS,2,Muted dialogue  Aaj kal Modi surname vala badha potanee jatne namo samjva laygya chhe. at TCR 1.11.41,0.0,0.0,0.0,0.0
100010842200012001,BAA AMAARI BIG BOSS,3,Muted dialogue Aa khotoo thau aa Bharat milapna seen ne bahu j jaldi Ram vanvas ma kervvo j padshe at TCR 1.16.24,0.0,0.0,0.0,0.0
100010842200011597,PUSHPA KANDASWAMY,1,Deleted Tamil Song Tham Thaka TCR- 00:09:45 to 00:14:25,280.0,0.0,0.0,280.0
100010842200011597,PUSHPA KANDASWAMY,2,Deleted Tamil Song Vaadiamma TCR  00:38:39: to 00:44:55,375.0,0.0,0.0,375.0
100010842200011597,PUSHPA KANDASWAMY,3,Deleted Tamil Song Neeya Psiyathu TCR-01:13:29 to 01:18:00,272.0,0.0,0.0,272.0
100010842200011597,PUSHPA KANDASWAMY,4,Deleted Tamil Song Azhakoril TCR- 01:38:12 to 01:42:46,274.0,0.0,0.0,274.0
100010842200011597,PUSHPA KANDASWAMY,5,Deleted Tamil Song Thimsuktta TCR- 02:06:50 to 02:11:01,252.0,0.0,0.0,252.0
100010842300000527,KASTHURIMAHAL,1,Deleted The Start Title (TCR 00:01:26 to 00:03:46),140.0,0.0,0.0,140.0
100010842300000527,KASTHURIMAHAL,2,Deleted End Title (TCR 01:54:17 to 01:57:22),185.0,0.0,0.0,185.0
100010842300000010,AWADHI,1,Deleted The Telugu Song No. 1 INPHA NODI 00:13:38:08 00:15:42:06,124.0,0.0,0.0,124.0
100010842300000010,AWADHI,2,Deleted The Telugu Song No. 2 MODHI PARPAENE 00:41:07:03 00:43:28:10,141.0,0.0,0.0,141.0
100010842300000010,AWADHI,3,Deleted The Telugu Song No. 3 BHAYAM BHAYAM 01:12:56:21 01:15:06:12,130.0,0.0,0.0,130.0
100010842200012290,DUSAR DUNIYA,1,DELETED TAMIL END CREDIT TCR-02:22:57 TO 02:25:06,129.0,0.0,0.0,129.0
100010842200011143,JAWAI MAJHA GENTLEMAN,1,Deleted the visual of Song CAROLINAA 00:10:05 to 00:16:08,363.0,0.0,0.0,363.0
100010842200011143,JAWAI MAJHA GENTLEMAN,2,Deleted the Visual of Song PUTHAM PUDHIYADHA 00:48:16 to 00:52:54,278.0,0.0,0.0,278.0
100010842200011143,JAWAI MAJHA GENTLEMAN,3,Deleted the Visual of Song MEGATHIL ONDRAI NINDROME 01:32:46 to 01:37:59,313.0,0.0,0.0,313.0
100010842200011143,JAWAI MAJHA GENTLEMAN,4,Deleted the visual of Song SUNGADHI SHELLAI 01:59:34 to 02:04:24,290.0,0.0,0.0,290.0
100010842300000529,READY,1,Deleted the Visuals of Song no - 1 Ye bade chal chal re 00:04:22,262.0,0.0,0.0,262.0
100010842300000529,READY,2,Deleted the Visuals of Song No - 2 Aiyo aiyo daniya 00:04:00,240.0,0.0,0.0,240.0
100010842300000529,READY,3,Deleted the Visuals of Song No - 3 Tu tu tu tudi 00:04:00,240.0,0.0,0.0,240.0
100010842300000529,READY,4,Deleted the Visuals of Song No - 4 Na pedbul 00:04:00,240.0,0.0,0.0,240.0
100010842300000529,READY,5,Deleted the Visuals of Song no  5 Andala peti amma 00:05:00,300.0,0.0,0.0,300.0
100010842300000529,READY,6,Deleted the Visuals of Song no  6 Pundi ti rani bani 00:05:00,300.0,0.0,0.0,300.0
100010842200011117,SEVEN SCREEN STUDIO - CHENNAI,1,Deleted the visuals of Song 1 01.59.49 to 02.03.04,195.0,0.0,0.0,195.0
100010842200011117,SEVEN SCREEN STUDIO - CHENNAI,2,Deleted the visuals of Song 2 02.06.24 to 02.09.21,178.0,0.0,0.0,178.0
100010842200011530,JAIL,1,Deleted the Visuals of Song no - 1 Beginning title 00:00:40,40.0,0.0,0.0,40.0
100010842200011530,JAIL,2,Deleted the Visuals of Song No - 2 Lap tal lap tap 00:01:10,70.0,0.0,0.0,70.0
100010842200011530,JAIL,3,Deleted the Visuals of Song No - 3 Ye muttah parotta 00:00:25,25.0,0.0,0.0,25.0
100010842200011530,JAIL,4,Deleted the Visuals of Song No - 4 Ye ya ye ya 00:02:08,128.0,0.0,0.0,128.0
100010842200011530,JAIL,5,Deleted the Visuals of Song no  5 Wo mitty vardom 00:02:15,135.0,0.0,0.0,135.0
100010842200011530,JAIL,6,Deleted the Visuals of Song no  5 End titles 00:02:03,123.0,0.0,0.0,123.0
100010842100002810,TRUE,1,Unwanted Logo Deleted TCR-00:00:01 to 00:00:06,6.0,0.0,0.0,6.0
100010842100003605,STONE GROUP 1 LLC - BURBANK,1,cast and credit of the film presented in the language of the film applied for certification.,0.0,0.0,0.0,0.0
100010842100003605,STONE GROUP 1 LLC - BURBANK,2,Reduced the intimate and kissing scene by 50.,26.0,0.0,0.0,26.0
100010842100003605,STONE GROUP 1 LLC - BURBANK,3,Reduced the kissing scene by 30.,53.0,0.0,0.0,53.0
100010842100003605,STONE GROUP 1 LLC - BURBANK,4,Deleted the visual of lady removing her panty.,5.0,0.0,0.0,5.0
100010842100003605,STONE GROUP 1 LLC - BURBANK,5,Removed the kissing scene by 60.,49.0,0.0,0.0,49.0
100010842100001481,THE GLOBAL ASYLUM INC.,1,Deleted the visual of a shark attack at TCR: 02.53 to 02.57,4.0,0.0,0.0,4.0
100010842100001481,THE GLOBAL ASYLUM INC.,2,Deleted the visual of wounded leg at TCR: 26.59 to 27.00,1.0,0.0,0.0,1.0
100010842100001481,THE GLOBAL ASYLUM INC.,3,Deleted the visual of the wounded leg at TCR: 27.16 to 27.47,31.0,0.0,0.0,31.0
100010842100001481,THE GLOBAL ASYLUM INC.,4,"Added 10 Seconds of space at the beginning of the film for the display of CBFC Certificate, As per Rules 35 (3) CCR 1983",0.0,0.0,10.0,10.0
100010842100001481,THE GLOBAL ASYLUM INC.,5,There is 05sec addition in length for the dubbed versions due to the end credits localization.,0.0,0.0,5.0,5.0
100010842100003357,"IDC, IIT BOMBAY - MUMBAI",1,"Submitted clarification that every instance of the insect Dragonfly in the film was created solely using computer-generated imagery (CGI), and there are NO animals in the film.",0.0,0.0,0.0,0.0
100010842100001022,DREAMS N BEYOND - ERNAKULAM,1,Deleted the Malayalam beginning Titles TCR- 00:00:00 to 00:01:13,73.0,0.0,0.0,73.0
100010842100001022,DREAMS N BEYOND - ERNAKULAM,2,Deleted Malayalam Song  Puthari Punchakal TCR - 00:28:38 to 00:31:46,189.0,0.0,0.0,189.0
100010842100001022,DREAMS N BEYOND - ERNAKULAM,3,Deleted Malayalam Song  Valayil Petto TCR- 01:54:30 to 01:56:22,112.0,0.0,0.0,112.0
100010842100001022,DREAMS N BEYOND - ERNAKULAM,4,Deleted Malayalam End Cred it Song TCR-02:00:32 to 02:02:21,109.0,0.0,0.0,109.0
100010842100003288,THE FIRST WEDDING,1,Inserted disclaimer of fiction in the beginning of film,0.0,0.0,0.0,0.0
100010842100003288,THE FIRST WEDDING,2,"Removed the end slates with references to UAPA and national Jail as there is no provision in UAPA or any other Indian laws to arrest people doing opposite gender marriages. Moreover its a fiction whereas the end slates give out a misleading picture that the film is a true story,",1.0,0.0,0.0,1.0
100010842100002708,MAHISHASURA,1,Kannada Title Deleted TCR-00:00:01 to 00:04:00,240.0,0.0,0.0,240.0
100010842100002975,AMMA DEEVENA,1,Telugu Title Deleted TCR-00:00:01 to 00:02:07,127.0,0.0,0.0,127.0
100010842100002775,SHRI J BHAGWAN DVV DANAYYA,1,Deleted the visuals of Song 1 00.13.10 to 00.17.58,288.0,0.0,0.0,288.0
100010842100002775,SHRI J BHAGWAN DVV DANAYYA,2,Deleted the visuals of Song 2 00.37.25 to 00.42.26,301.0,0.0,0.0,301.0
100010842100002775,SHRI J BHAGWAN DVV DANAYYA,3,Deleted the visuals of Song 3 00.57.32 to 01.01.21,229.0,0.0,0.0,229.0
100010842100002775,SHRI J BHAGWAN DVV DANAYYA,4,Deleted the visuals of Song 4 01.18.56 to 01.23.33,277.0,0.0,0.0,277.0
100010842100002775,SHRI J BHAGWAN DVV DANAYYA,5,Deleted the visuals of Song 5 01.41.51 to 01.47.00,309.0,0.0,0.0,309.0
100010842100002775,SHRI J BHAGWAN DVV DANAYYA,6,Deleted the visuals of Song 6 01.54.14 to 01.58.49,277.0,0.0,0.0,277.0
100010842100002705,GOSI GANG,1,Kannada Title deleted TCR-00:00:01 to 00:03:07,187.0,0.0,0.0,187.0
100010842100003136,SHRI CHENGGALA VENKATA RAO,1,Deleted the visuals of Song 1 00.45.13 to 00.50.14,302.0,0.0,0.0,302.0
100010842100003136,SHRI CHENGGALA VENKATA RAO,2,Deleted the visuals of Song 2 00.59.19 to 01.03.55,277.0,0.0,0.0,277.0
100010842100003136,SHRI CHENGGALA VENKATA RAO,3,Deleted the visuals of Song 3 01.12.07 to 01.16.48,281.0,0.0,0.0,281.0
100010842100003136,SHRI CHENGGALA VENKATA RAO,4,Deleted the visuals of Song 4 01.36.50 to 01.41.57,307.0,0.0,0.0,307.0
100010842100002988,RANASTALAM,1,Telugu title Deleted TCR-00:00:01 to 00:04:08,248.0,0.0,0.0,248.0
100050842100000324,RACE,1,Telugu Title deleted Tcr-00:00:01 to 00:04.00,240.0,0.0,0.0,240.0
100010842100002898,ELITE ENTERTAINMENTS - MEDAK,1,Deleted the visuals of Song 1 24.18.16 to 00.27.14,175.0,0.0,0.0,175.0
100010842100002898,ELITE ENTERTAINMENTS - MEDAK,2,Deleted the visuals of Song 2 01.20.00.03 to 01.23.37,217.0,0.0,0.0,217.0
100010842100002898,ELITE ENTERTAINMENTS - MEDAK,3,Deleted the visuals of Song 3 01.41.33.09 to 01.44.42.03,184.0,0.0,0.0,184.0
100010842100003680,BILL AND TED FACE THE MUSIC,1,"Muted the words DICK:- 01:22:39, 02:02:42",0.0,0.0,0.0,0.0
100010842100003680,BILL AND TED FACE THE MUSIC,2,Muted the word DICKWEED:- 01:23:03,0.0,0.0,0.0,0.0
100010842100003680,BILL AND TED FACE THE MUSIC,3,Muted the word VODKA:- 01:36:00,0.0,0.0,0.0,0.0
100010842100002896,QAYAMAT,1,DELETED THE VISUAL OF ANTRA OF SONG 1  QAYAMAT 00:12:46:03 00:12:54:07 00:14:29:03 00:14:59:21,39.0,0.0,0.0,39.0
100010842100002896,QAYAMAT,2,DELETED THE SONG 2  YAAR PYAAR HO GAYA 00:26:11:15 00:27:27:02,75.0,0.0,0.0,75.0
100010842100002896,QAYAMAT,3,DELETED THE VISUAL OF THE DEAD BODY 00:35:05:00 00:35:09:13,4.0,0.0,0.0,4.0
100010842100002896,QAYAMAT,4,DELETED THE VISUAL OF ANTRA OF SONG 3  DIL CHURA LIYA 00:48:56:08 00:49:19:18,24.0,0.0,0.0,24.0
100010842100002895,MS S. P. CREATIONS,1,Deleted the visual of Ajay shock treatment 00:06:50:08 00:07:22:07,32.0,0.0,0.0,32.0
100010842100002895,MS S. P. CREATIONS,2,Deleted the visual of Sunil Shetty biting a goon 00:09:28:13 00:10:21:11,53.0,0.0,0.0,53.0
100010842100002895,MS S. P. CREATIONS,3,Deleted the visual dialogue of Guilshan Gorver to Girl CHAD JAA 00:53:41:18 00:53:43:05,1.0,0.0,0.0,1.0
100010842100002895,MS S. P. CREATIONS,4,Deleted the visual of Girl on top of Ajay Devgan 00:53:43:18 00:54:24:09,41.0,0.0,0.0,41.0
100010842100002895,MS S. P. CREATIONS,5,Deleted the visual Police Biting Aajy 01:17:06:02 01:18:09:11,63.0,0.0,0.0,63.0
100010842100002895,MS S. P. CREATIONS,6,Deleted the visual of Ajay Mother bening torching by Police 01:19:35:12 01:20:05:08,30.0,0.0,0.0,30.0
100010842100002895,MS S. P. CREATIONS,7,Deleted the visual of a man calling a leading Mousambi 01:36:04:04 01:36:12:13,8.0,0.0,0.0,8.0
100010842100002895,MS S. P. CREATIONS,8,Deleted the visual of Fight Inside the bar 02:16:51:18 02:17:41:09,50.0,0.0,0.0,50.0
100010842100002895,MS S. P. CREATIONS,9,Deleted the visual of Ajay Blazing a bottle 02:32:40:12 02:33:08:21,29.0,0.0,0.0,29.0
100010842100002895,MS S. P. CREATIONS,10,Deleted the visual of Gulshan Grove trying to Rape Ravenna 02:39:19:21 02:40:04:23,45.0,0.0,0.0,45.0
100010842100002895,MS S. P. CREATIONS,11,Deleted the visual of Gulshan Grove trying to Rape Ravenna in Godown 02:44:12:22 02:44:43:12,31.0,0.0,0.0,31.0
100010842100002895,MS S. P. CREATIONS,12,Deleted the visual of Sunil Ajay throwing the killer in to fire 02:46:34:13 02:46:59:07,25.0,0.0,0.0,25.0
100010842100002895,MS S. P. CREATIONS,13,Deleted the visual of Firing Gulshan Grover 02:47:29:11 02:47:31:02,1.0,0.0,0.0,1.0
100010842100002895,MS S. P. CREATIONS,14,Deleted the visual of a man Fighting with Ajay Sunil and stabbed by them 02:48:17:00 02:48:44:09,27.0,0.0,0.0,27.0
100010842100002895,MS S. P. CREATIONS,15,Deleted the visual of climax fight of Ajay Mama Thakur 02:49:11:00 02:49:41:09,31.0,0.0,0.0,31.0
100010842100003613,TAYLOR DODGE - CALIFORNIA,1,Cast and Credits shown in Hindi in the beginning and ending.,0.0,0.0,0.0,0.0
100010842100003613,TAYLOR DODGE - CALIFORNIA,2,Deleted the visual of ladys bare back and side view of bare breast at TCR 9.38,15.0,0.0,0.0,15.0
100010842100002920,CHUZHAL - A DEATH TRAP,1,DELETED THE UNWANTE SCENE OF ORIGINAL LANGAGUE (CENSOR  STATUTORY WARNING ETC),90.0,0.0,0.0,90.0
100010842100002920,CHUZHAL - A DEATH TRAP,2,tcr 00:00:00:00 to 00:01:59:00 - at beginning of film added CC blankakshay kuamr ad  ultra logo  smoking disclaimer  Fiction disclaimer,0.0,0.0,119.0,119.0
100010842100002920,CHUZHAL - A DEATH TRAP,3,tcr 00:40:59:11 to 00:42:19:11- in between film added 2 Anti Smoking Sunita Ad Smoking Disclaimer,0.0,0.0,80.0,80.0
100010842100003137,RANAM  SHOLA AFROZ,1,Deleted the visuals of Song 1 00.19.35 to 00.23.39,244.0,0.0,0.0,244.0
100010842100003137,RANAM  SHOLA AFROZ,2,Deleted the visuals of Song 2 00.49.43 to 00.53.45,241.0,0.0,0.0,241.0
100010842100003137,RANAM  SHOLA AFROZ,3,Deleted the visuals of Song 3 01.05.12 to 01.09.34,261.0,0.0,0.0,261.0
100010842100003137,RANAM  SHOLA AFROZ,4,Deleted the visuals of Song 4 01.12.06 to 01.16.26,260.0,0.0,0.0,260.0
100010842100003137,RANAM  SHOLA AFROZ,5,Deleted the visuals of Song 5 01.30.52 to 01.34.26,214.0,0.0,0.0,214.0
100010842100002183,HATHKADI 2,1,00.30.43 to 00.30.46 Deleted Visual of Bullet hits man. Blood splash.,3.0,0.0,0.0,3.0
100010842100002183,HATHKADI 2,2,01.04.34 to 01.07.04 Deleted Full Song Kasmas Kare Badaniya,150.0,0.0,0.0,150.0
100010842100002183,HATHKADI 2,3,01.23.48 to 01.24.36 Deleted Visual of Rahul and Akshay fights.,48.0,0.0,0.0,48.0
100010842100002183,HATHKADI 2,4,01.31.28 to 01.31.37 Deleted Visual of Akshay fights with Gundas,9.0,0.0,0.0,9.0
100010842100002183,HATHKADI 2,5,01.34.57 to 01.35.30 Deleted Visual of Akshay fights with Gundas,33.0,0.0,0.0,33.0
100010842100002183,HATHKADI 2,6,01.39.12 to 01.42.46 Deleted Full Song Jahiya Se Milal Nazariya,215.0,0.0,0.0,215.0
100010842100002183,HATHKADI 2,7,02.00.15 to 02.00.17 Deleted Villain stabbed knife in stomach,2.0,0.0,0.0,2.0
100010842100002183,HATHKADI 2,8,02.06.22 to 02.09.25 Deleted Full Song Koraa Uthaa La,183.0,0.0,0.0,183.0
100010842100002183,HATHKADI 2,9,02.13.55 to 02.14.03 Deleted Visual of Akshay fights with Gundas,8.0,0.0,0.0,8.0
100010842100002183,HATHKADI 2,10,02.16.24 to 02.18.27 Deleted Visual of Rahul and Akshay fights with Gundas.,122.0,0.0,0.0,122.0
100010842100004178,VILLU  SHAKTISHALI,1,Deleted the visuals of Song 1 00.08.04 to 00.11.46,229.0,0.0,0.0,229.0
100010842100004178,VILLU  SHAKTISHALI,2,Deleted the visuals of Song 2 00.38.11 to 00.42.03,242.0,0.0,0.0,242.0
100010842100004178,VILLU  SHAKTISHALI,3,Deleted the visuals of Song 3 00.57.38 to 01.01.35,247.0,0.0,0.0,247.0
100010842100004178,VILLU  SHAKTISHALI,4,Deleted the visuals of Song 4 01.12.55 to 01.16.49,244.0,0.0,0.0,244.0
100010842100004178,VILLU  SHAKTISHALI,5,Deleted the visuals of Song 5 01.20.44 to 01.24.44,250.0,0.0,0.0,250.0
100010842100004178,VILLU  SHAKTISHALI,6,Deleted the visuals of Song 6 01.30.36 to 01.34.22,180.0,0.0,0.0,180.0
100010842100003517,SHRI S. RAMESH BABU,1,Deleted the visuals of Song 1 00.07.22 to 00.11.56,274.0,0.0,0.0,274.0
100010842100003517,SHRI S. RAMESH BABU,2,Deleted the visuals of Song 2 00.29.58 to 00.34.31,273.0,0.0,0.0,273.0
100010842100003517,SHRI S. RAMESH BABU,3,Deleted the visuals of Song 3 00.58.33 to 01.02.50,257.0,0.0,0.0,257.0
100010842100003517,SHRI S. RAMESH BABU,4,Deleted the visuals of Song 4 01.13.40 to 01.17.54,254.0,0.0,0.0,254.0
100010842100003517,SHRI S. RAMESH BABU,5,Deleted the visuals of Song 5 01.23.54 to 01.28.05,251.0,0.0,0.0,251.0
100010842100003517,SHRI S. RAMESH BABU,6,Deleted the visuals of Song 6 01.39.54 to 01.44.03,252.0,0.0,0.0,252.0
100010842100004177,MUTHU  HUM HAIN MAHARAJA,1,Deleted the visuals of Song 1 00.05.51 to 00.10.02,251.0,0.0,0.0,251.0
100010842100004177,MUTHU  HUM HAIN MAHARAJA,2,Deleted the visuals of Song 2 00.23.54 to 00.28.52,298.0,0.0,0.0,298.0
100010842100004177,MUTHU  HUM HAIN MAHARAJA,3,Deleted the visuals of Song 3 00.58.56 to 01.04.13,318.0,0.0,0.0,318.0
100010842100004177,MUTHU  HUM HAIN MAHARAJA,4,Deleted the visuals of Song 4 01.21.33 to 01.27.38,365.0,0.0,0.0,365.0
100010842100003133,BHARJARI  TAQATVAR VEER,1,Deleted the visuals of Song 1 00.11.28 to 00.14.25,176.0,0.0,0.0,176.0
100010842100003133,BHARJARI  TAQATVAR VEER,2,Deleted the visuals of Song 2 00.52.15 to 00.56.03,228.0,0.0,0.0,228.0
100010842100003133,BHARJARI  TAQATVAR VEER,3,Deleted the visuals of Song 3 00.28.40 to 01.32.39,240.0,0.0,0.0,240.0
100010842100003133,BHARJARI  TAQATVAR VEER,4,Deleted the visuals of Song 4 02.03.09 to 02.06.04,179.0,0.0,0.0,179.0
100010842100003587,V. CREATIONS,1,Deleted the visuals of Song 1 00.05.37 to 00.10.49,312.0,0.0,0.0,312.0
100010842100003587,V. CREATIONS,2,Deleted the visuals of Song 2 00.16.05 to 00.20.43,276.0,0.0,0.0,276.0
100010842100003587,V. CREATIONS,3,Deleted the visuals of Song 3 00.51.59 to 01.57.05,305.0,0.0,0.0,305.0
100010842100003587,V. CREATIONS,4,Deleted the visuals of Song 4 01.21.53 to 01.27.02,309.0,0.0,0.0,309.0
100010842100003587,V. CREATIONS,5,Deleted the visuals of Song 5 01.43.20 to 01.46.,197.0,0.0,0.0,197.0
100010842100003584,SAPTAGIRI EXPRESS,1,Removed the word  ITEM 41:06,0.0,0.0,0.0,0.0
100010842100003584,SAPTAGIRI EXPRESS,2,"AS per the rule 22(3)(b) replaced the title, cast and credit has to be in the language of the film applied for certification.",0.0,0.0,0.0,0.0
100010842100003135,THIMIRU- MAIN HOON ZIDDI,1,Deleted the visuals of Song 1 00.15.33 to 00.20.07,273.0,0.0,0.0,273.0
100010842100003135,THIMIRU- MAIN HOON ZIDDI,2,Deleted the visuals of Song 2 00.45.36 to 00.49.02,207.0,0.0,0.0,207.0
100010842100003135,THIMIRU- MAIN HOON ZIDDI,3,Deleted the visuals of Song 3 00.58.29 to 01.03.22,291.0,0.0,0.0,291.0
100010842100003135,THIMIRU- MAIN HOON ZIDDI,4,Deleted the visuals of Song 4 01.18.59 to 01.24.10,315.0,0.0,0.0,315.0
100010842100003135,THIMIRU- MAIN HOON ZIDDI,5,Deleted the visuals of Song 5 01.40.05 to 01.44.40,273.0,0.0,0.0,273.0
100010842100003362,SHRI PSRKPRASAD,1,Deleted the visuals of Song 1 00.13.39 to 00.18.04,264.0,0.0,0.0,264.0
100010842100003362,SHRI PSRKPRASAD,2,Deleted the visuals of Song 2 01.55.40 to 02.00.06,266.0,0.0,0.0,266.0
100010842100003172,OO ABHIMANI KATHA,1,Telugu title Deleted TCR-00:00:01 to 00:03.07,187.0,0.0,0.0,187.0
100010842100003040,FILM ENTERTAINERS PATH,1,Deleted the visuals of Song 1 00.09.57 to 00.13.23,206.0,0.0,0.0,206.0
100010842100003040,FILM ENTERTAINERS PATH,2,Deleted the visuals of Song 2 00.24.43 to 00.28.40,236.0,0.0,0.0,236.0
100010842100003040,FILM ENTERTAINERS PATH,3,Deleted the visuals of Song 3 00.57.50 to 01.02.10,260.0,0.0,0.0,260.0
100010842100003040,FILM ENTERTAINERS PATH,4,Deleted the visuals of Song 4 01.23.37 to 01.26.36,179.0,0.0,0.0,179.0
100010842100003040,FILM ENTERTAINERS PATH,5,Deleted the visuals of Song 5 01.36.39 to 01.41.06,267.0,0.0,0.0,267.0
100010842100003258,"MAIN SAIL , LLC",1,Added  Anti  Smoking Disclaimer in the beginning and middle of the film. Added Anti  Smoking static scroll Smoking Kills wherever smoking occurs in the films.,0.0,0.0,120.0,120.0
100010842100003258,"MAIN SAIL , LLC",2,"Added 10 Seconds of space at the beginning of the film for the display of the CBFC Certificate, As per Rules 35 (3) CCR 1983",0.0,0.0,10.0,10.0
100010842100003747,SN MOVIE HOLDINGS LTD,1,MUTED THE WORD FUCKING : 00:02:55:17 00:06:24:11 00:08:48:12 00:09:14:00 00:11:08:03 00:14:01:03 00:16:59:08 00:23:45:21 00:24:12:06 00:27:10:15 00:29:08:10 00:29:17:04 00:31:14:00 00:31:16:01 00:31:19:19 00:31:21:1100:31:35:10 FUCK UP : 00:11:17:,0.0,0.0,0.0,0.0
100010842100003747,SN MOVIE HOLDINGS LTD,2,MUTED THE WORD :- FUCK ALL : 00: 25:35:02 FUCK ME :00:2735:05 FUCK YOU : 00:23:36:02 00:39:52:13 FUCK : 00:03:41:00 00:04:59:20 00:05:06:00 00:05:08:08 00:08:15:19 00:08:50:21 00:08:51:15 00:10:58:16 00:10:59:16 00:27:11:11 00:31:48:29,0.0,0.0,0.0,0.0
100010842100003747,SN MOVIE HOLDINGS LTD,3,MUTED THE WORD:- FUCK AT ME :00:38:01:19 FUCK 0FF : 00:42:48:09 01:05:51:22 FUCK AT : 01:00:20:22 FUCK SO :01:05:53:10 ASS HOLE: 00:49:20:17 BASTARD : 00:06:53:10,0.0,0.0,0.0,0.0
100030842100000800,MISHRI ENTERPRISES - CHENNAI,1,28 Sec Difference Unwanted logo deleted TCR-00:00:01 To 00:00:28,28.0,0.0,0.0,28.0
100010152100000345,TURBO,1,"Added 10 Seconds of space in the beginning of film for display of CBFC Certificate, As per Rules 35 (3) CCR 1983",0.0,0.0,10.0,10.0
100010842100003256,HOME,1,"Added 10 Seconds of space in the beginning of film for display of CBFC Certificate, As per Rules 35 (3) CCR 1983",0.0,0.0,10.0,10.0
100010842200000254,TV ASAHI CORPORATION,1,"Added 10 Seconds of space in the beginning of film for display of CBFC Certificate, As per Rules 35 (3) CCR 1983",0.0,0.0,10.0,10.0
100010842200000252,TV ASAHI CORPORATION,1,"Added 10 Seconds of space in the beginning of film for display of CBFC Certificate, As per Rules 35 (3) CCR 1983",0.0,0.0,10.0,10.0
100010842100003072,B BASAVARAJU MOVIES - MYSORE,1,Telugu Title Deleted TCR - 00:00:01 to 00:02:28,148.0,0.0,0.0,148.0
100010842100001372,SHRI JAGADISH DUBEY,1,Muted the Words Chhoti Ladki ko Lunga,0.0,0.0,0.0,0.0
100010842100001372,SHRI JAGADISH DUBEY,2,Deleted the Visual of A Man Hitting A woman with Belt 4:12 To 4:17 - 5 Sec,5.0,0.0,0.0,5.0
100010842100001372,SHRI JAGADISH DUBEY,3,Deleted the Visual Of Song - Nasha Nasha 16:30 To 16:35 - 5 Sec,5.0,0.0,0.0,5.0
100010842100001372,SHRI JAGADISH DUBEY,4,Deleted the Visual Of Song - Nasha Nasha16:46 To 16:56 - 10 Sec,10.0,0.0,0.0,10.0
100010842100001372,SHRI JAGADISH DUBEY,5,Deleted the Visual Of Song - Nasha Nasha 18:22 To 18:29 - 7 Sec,7.0,0.0,0.0,7.0
100010842100001372,SHRI JAGADISH DUBEY,6,Deleted the Visual Of Song - Nasha Nasha 18:36 To 19:30- 54 Sec,54.0,0.0,0.0,54.0
100010842100001372,SHRI JAGADISH DUBEY,7,Deleted the visuals of Cleavages a Girl - 33:10 To 33:14 - 4 Sec,4.0,0.0,0.0,4.0
100010842100001372,SHRI JAGADISH DUBEY,8,Deleted the visuals of Cleavages a Girl-33:46 To 34:13 - 27 Sec,27.0,0.0,0.0,27.0
100010842100001372,SHRI JAGADISH DUBEY,9,Deleted the visuals of Cleavages a Girl - 54:24 To 54:34 - 8 Sec,8.0,0.0,0.0,8.0
