id,certificate_id,movie_name,language,duration_secs,description,cleaned_description,cut_no,deleted_secs,replaced_secs,inserted_secs,total_modified_time_secs,cert_date,cert_no,applicant,certifier,rating,cbfc_file_no
100030291700000735,100030101700000667,VIDHI - MADHI - ULTAA,Tamil,6751.0,"Disclaimers are to be kept as per norms, legible to read and wherever it requires.",,1,20.0,20.0,0.0,40.0,,DIL1322017-Che,RAMEEZRAJA FAZALMOHAMED - KANCHIPURAM(RITE MEDIA WORKS PRIVATE LIMITED),"M M Mathialagen, RO, CBFC, Chennai",U,1A030709201700040
100070291700000108,100070101700000241,VETAADE KALLU,Telugu,7243.0,Kalika avatar with crown to be deleted (audio and visual),,7,30.0,0.0,0.0,30.0,2017-06-20,DIL362017-HYD,NIDAMANOORI KONDALARAO - PRAKASAM(CHANDAMAMA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",A,1A073005201700282
100070291700000108,100070101700000241,VETAADE KALLU,Telugu,7243.0,Bastard word to be deleted.,,6,0.0,0.0,0.0,0.0,2017-06-20,DIL362017-HYD,NIDAMANOORI KONDALARAO - PRAKASAM(CHANDAMAMA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",A,1A073005201700282
100070291700000108,100070101700000241,VETAADE KALLU,Telugu,7243.0,Rahul Dravid advt to be shown fully at the beginning and at the interval.,,5,0.0,69.0,0.0,69.0,2017-06-20,DIL362017-HYD,NIDAMANOORI KONDALARAO - PRAKASAM(CHANDAMAMA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",A,1A073005201700282
100070291700000108,100070101700000241,VETAADE KALLU,Telugu,7243.0,Liquor label to be removed (Sc.No.28),,4,0.0,0.0,0.0,0.0,2017-06-20,DIL362017-HYD,NIDAMANOORI KONDALARAO - PRAKASAM(CHANDAMAMA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",A,1A073005201700282
100070291700000108,100070101700000241,VETAADE KALLU,Telugu,7243.0,Insert static warning label regarding liquor (Sc.No.28),,3,0.0,0.0,0.0,0.0,2017-06-20,DIL362017-HYD,NIDAMANOORI KONDALARAO - PRAKASAM(CHANDAMAMA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",A,1A073005201700282
100070291700000108,100070101700000241,VETAADE KALLU,Telugu,7243.0,Insert static warning label regarding liquor (Sc.No.11).,,2,0.0,0.0,0.0,0.0,2017-06-20,DIL362017-HYD,NIDAMANOORI KONDALARAO - PRAKASAM(CHANDAMAMA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",A,1A073005201700282
100070291700000108,100070101700000241,VETAADE KALLU,Telugu,7243.0,Insert warning static label reg. smoking and liquor (Sc.No.2),,1,0.0,0.0,0.0,0.0,2017-06-20,DIL362017-HYD,NIDAMANOORI KONDALARAO - PRAKASAM(CHANDAMAMA CREATIONS),"PVR Rajasekharam, RO, CBFC, Hyderabad",A,1A073005201700282
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,Delete the visual of Newspaper-words Vivasaayee.....tharkolai seidhukonda....6 latcham perukku mudhalvar nidhiyudhavi. (Keep voice over only) (Shot 89),,9,6.0,0.0,0.0,6.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,Spot blur the close view of cigarette pocket. (two shots),,8,2.0,2.0,0.0,4.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,Mute the audio Kings. (Shot 72),,7,0.0,0.0,0.0,0.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,ReplaceMute the Beep sound. (Shot 160),,6,0.0,0.0,0.0,0.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,MuteReplace the audio Moodikittu. (Shot 80),,5,0.0,0.0,0.0,0.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,MuteReplace the audio Shakila. (Shot 71),,4,0.0,0.0,0.0,0.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,"Mute the audio Figure, occurring twice.",,3,0.0,0.0,0.0,0.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,"In Song No.1, Mute the audio Cerelac  Raava, wherever it occurs.",,2,0.0,0.0,0.0,0.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100030291700000819,100020101700000494,VEPPACHALANAM,Tamil,7829.0,"Disclaimers are to be kept as per norms, legible to read and wherever it requires. Also the new disclaimer (visual) to be inserted in the beginning  after interval.",,1,20.0,20.0,0.0,40.0,,DIL1362017-Che,LOHITH KUMAR - BANGALORE RURAL(M3 PRODUCTION),"M M Mathialagen, RO, CBFC, Chennai",U,1A032808201700020
100020291700000232,100020101700000350,,,6233.0,DELETED VISUAL OF MALE DOING RAPE TO FEMLAE IN HUT,,5,14.0,0.0,0.0,14.0,2017-08-21,VIL262017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000232,100020101700000350,,,6233.0,MUTED DIALOGUEPEKRUM MUNDE THU NAYI MUDE,,4,0.0,0.0,0.0,0.0,2017-08-21,VIL262017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000232,100020101700000350,,,6233.0,MUTED DIALOGUECHINNALI,,3,0.0,0.0,0.0,0.0,2017-08-21,VIL262017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000232,100020101700000350,,,6233.0,MUTED DIALOGUEHUCHBOSUDI,,2,0.0,0.0,0.0,0.0,2017-08-21,VIL262017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000232,100020101700000350,,,6233.0,MUTED DIALOGUE RANDE,,1,0.0,0.0,0.0,0.0,2017-08-21,VIL262017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,The visual of removing blouse and attempt to rape by police inspector to be deletedcut.,,8,50.0,0.0,0.0,50.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,The visuals of Boot of inspector in the mouth and head of Lakshmi to be deletedcut.,,7,78.0,0.0,0.0,78.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,"The visuals of torture of women, undressing, hitting by catter pault by police inspector to be deletedcut.",,6,104.0,0.0,0.0,104.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,Police Inspector undressing and torturing woman of gang to be removedcut,,5,64.0,0.0,0.0,64.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,The visuals of torturing by police to be cutremoved,,4,121.0,0.0,0.0,121.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,The rape scene has to be deletedcut.,,3,37.0,0.0,0.0,37.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,The rape scene has to be removedcut,,2,33.0,0.0,0.0,33.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100020291700000084,100020101700000143,,,6317.0,Insert static statutory disclaimer against cigarette smoking wherever applicable.,,1,0.0,0.0,0.0,0.0,2017-06-30,DIL342017-BAN,DN SREENIVASAPPA (E.O.),"DN SREENIVASAPPA, RO, CBFC, Bangalore",,
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,Brand names of liquor are to be blurred.,,8,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,DeleteReplace the word Dhum.,,7,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,MuteReplace the audio Manmohan. (Shot 40),,6,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,MuteDelete the audio Tha. (Shot 19),,5,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,DeleteReplace the audio CMDA and also blur the logo or name boards.,,4,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,DeleteReplace the audio 9001 Cr.....,,3,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,"DeleteReplace the word Fuck, occurring many times in the film. (especially 5th  6th reels)",,2,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000237,100030101700000315,VELLAI ILLA PATTATHARI-2,Tamil,7622.0,"Disclaimers are to be kept as per norms, legible to read. Brand names of liquor are to be blurred wherever shown.",,1,0.0,0.0,0.0,0.0,2017-07-31,DIL1112017-Che,M M Mathialagen (E.O.),"M M Mathialagen, RO, CBFC, Chennai",U,1A031107201700400
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,The graphic illustrations are to be suppered with Source information. (Referring India) (Reel 4),,8,0.0,0.0,0.0,0.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,Mute the audio Sagaayam. (Shot 70) (Reel 8),,7,0.0,0.0,0.0,0.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,"MuteReplace the audio Oththa, uttered twice. (Shot 191  wherever it occurs) (Reel 4)",,6,0.0,0.0,0.0,0.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,MuteReplace the audio Fuck. (Shot 157) (Reel 7),,5,0.0,0.0,0.0,0.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,MuteReplace the audio Oththa. (Shot 187) (Reel 4),,4,0.0,0.0,0.0,0.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,MuteReplace the audio Kaasu koduththa. (Shot 282) (Reel 2),,3,0.0,0.0,0.0,0.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,NOCUndertaking to be submitted by the applicant for using the song Uzhaikkum thozhargaley.,,2,0.0,0.0,0.0,0.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100030291700000849,100030101700001188,VELAIKKARAN -,Tamil,9581.0,"Disclaimers are to be kept as per norms, wherever it requires and legible to read. Brand names of liquor bottlesboxes are to be blurred.",,1,20.0,20.0,0.0,40.0,2017-12-15,DIL1392017-Che,RAJA DEIVENDRAN - CHENNAI(24AM STUDIOS PVT LTD OPC),"M M Mathialagen, RO, CBFC, Chennai",U,1A032911201703376
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Blood spurting out while killing villain,,22,3.0,0.0,0.0,3.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Blood spurting out while killing villains son.,,21,3.0,0.0,0.0,3.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Blood spurting out after firing on hero,,20,1.0,0.0,0.0,1.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Blood shots of villains gang,,19,5.0,0.0,0.0,5.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Reduced showing blood shots of hero,,18,14.0,0.0,0.0,14.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Reduced showing piercing Rawats dead body by hero.,,17,11.0,0.0,0.0,11.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Reduced showing blood soiled body of 1st heroine,,16,51.0,0.0,0.0,51.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Reduced showing blood soiled bodies of heros father and mother.,,15,26.0,0.0,0.0,26.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Bullet firing on heros father by villains son,,14,2.0,0.0,0.0,2.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Reduced killing of people near marriage pandal,,13,6.0,0.0,0.0,6.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Blood spurting out from Rawat,,12,1.0,0.0,0.0,1.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Knife pierced through a rowdy,,11,2.0,0.0,0.0,2.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Reduced showing hero stamping a rowdys dead body,,10,4.0,0.0,0.0,4.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Hero fighting with rowdies near temple,,9,107.0,0.0,0.0,107.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Reduced showing heros men firing on rowdies,,8,12.0,0.0,0.0,12.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Heroines car running over a rowdy,,7,3.0,0.0,0.0,3.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Hero piercing knife into rowdy,,6,5.0,0.0,0.0,5.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Hero throwing a man into fire,,5,3.0,0.0,0.0,3.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Hero breaking the back of a rowdy,,4,1.0,0.0,0.0,1.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Blood shots of driver,,3,1.0,0.0,0.0,1.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Villain killing with swords,,2,5.0,0.0,0.0,5.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100070291700000516,100090101700000214,VEERABALI - THE REBEL,Tamil,8165.0,Car running over a big rat,,1,2.0,0.0,0.0,2.0,2017-11-27,VIL272017-HYD,MOHAMMED RAFI SYED - KOLLAM(IFAR INTERNATIONAL),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A070409201700015
100030291700000469,100030101700000291,VEERA,Tamil,6978.0,Change the title card from Edhu karpanai kadhai alla to Edhu karpanai kalam alla.,,3,4.0,4.0,0.0,8.0,2017-09-21,DIL322017-Che,Jeevitha Rajashekhar (P.O.),"M M Mathialagen, RO, CBFC, Chennai",A,1A030807201700024
100030291700000469,100030101700000291,VEERA,Tamil,6978.0,Mute the word Oththa by 30.,,2,0.0,0.0,0.0,0.0,2017-09-21,DIL322017-Che,Jeevitha Rajashekhar (P.O.),"M M Mathialagen, RO, CBFC, Chennai",A,1A030807201700024
100030291700000469,100030101700000291,VEERA,Tamil,6978.0,"Disclaimers are to be kept as per norms, legible to read and wherever it requires.",,1,0.0,0.0,0.0,0.0,2017-09-21,DIL322017-Che,Jeevitha Rajashekhar (P.O.),"M M Mathialagen, RO, CBFC, Chennai",A,1A030807201700024
100070291700000170,100070101700000339,VEEDEVADU,Telugu,7216.0,Delete cleavage visuals of Esha Gupta in the climax scene.,,7,0.0,0.0,0.0,0.0,2017-07-13,DIL2192017-HYD,SACHIN J JOSHI - HYDERABAD(VIIKING MEDIA AND ENTERTAINMENT PVT. LTD.),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072806201700033
100070291700000170,100070101700000339,VEEDEVADU,Telugu,7216.0,It should be High Court of Judicature at Hyderabad for the State of Telangana and for the State of Andhra Pradesh.,,6,0.0,0.0,0.0,0.0,2017-07-13,DIL2192017-HYD,SACHIN J JOSHI - HYDERABAD(VIIKING MEDIA AND ENTERTAINMENT PVT. LTD.),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072806201700033
100070291700000170,100070101700000339,VEEDEVADU,Telugu,7216.0,Deletemute pencil,,5,0.0,0.0,0.0,0.0,2017-07-13,DIL2192017-HYD,SACHIN J JOSHI - HYDERABAD(VIIKING MEDIA AND ENTERTAINMENT PVT. LTD.),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072806201700033
100070291700000170,100070101700000339,VEEDEVADU,Telugu,7216.0,Deletemute inside,,4,0.0,0.0,0.0,0.0,2017-07-13,DIL2192017-HYD,SACHIN J JOSHI - HYDERABAD(VIIKING MEDIA AND ENTERTAINMENT PVT. LTD.),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072806201700033
100070291700000170,100070101700000339,VEEDEVADU,Telugu,7216.0,"In the dialogue aa candle manam handle cheyyalem, candle to be deleted.",,3,0.0,0.0,0.0,0.0,2017-07-13,DIL2192017-HYD,SACHIN J JOSHI - HYDERABAD(VIIKING MEDIA AND ENTERTAINMENT PVT. LTD.),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072806201700033
100070291700000170,100070101700000339,VEEDEVADU,Telugu,7216.0,Delete candle in the dialogue handle my candle,,2,0.0,0.0,0.0,0.0,2017-07-13,DIL2192017-HYD,SACHIN J JOSHI - HYDERABAD(VIIKING MEDIA AND ENTERTAINMENT PVT. LTD.),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072806201700033
100070291700000170,100070101700000339,VEEDEVADU,Telugu,7216.0,Deletemute samsaaram.,,1,0.0,0.0,0.0,0.0,2017-07-13,DIL2192017-HYD,SACHIN J JOSHI - HYDERABAD(VIIKING MEDIA AND ENTERTAINMENT PVT. LTD.),"PVR Rajasekharam, RO, CBFC, Hyderabad",UA,1A072806201700033
100040291700000041,100040101700000069,HELLO ARSI,Odia,5840.0,Blur the brand name of cigarette (Gold Flake light),,1,0.0,0.0,0.0,0.0,2017-12-31,DIL2112017-CUT,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : 1A042812201700012Film Name : HELLO ARSI (ODIA) (Color) (2-D)Applied Running Time : 097.20 MM.SS Cert No. DIL2112017-CUT Dated 31122017Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1Blur the brand name of cigarette (Gold Flake light)00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 097.20 MM.SS in 1 cassette(s).","RAJU VAIDYA, RO, CBFC, Cuttack",UA,1A042812201700012
